"ID","Description","ONTOLOGY","Count","p.adjust","geneID"
"GO:0043271","negative regulation of ion transport","BP",1,0.57256816351202,"Q03135"
"GO:0055002","striated muscle cell development","BP",1,0.57256816351202,"P05556"
"GO:0051017","actin filament bundle assembly","BP",1,0.57364575204728,"Q7Z460"
"GO:0035107","appendage morphogenesis","BP",1,0.573842152325865,"P17302"
"GO:0035108","limb morphogenesis","BP",1,0.573842152325865,"P17302"
"GO:0042129","regulation of T cell proliferation","BP",1,0.573842152325865,"P17931"
"GO:0061572","actin filament bundle organization","BP",1,0.573842152325865,"Q7Z460"
"GO:0035051","cardiocyte differentiation","BP",1,0.576264468208904,"P05556"
"GO:0071695","anatomical structure maturation","BP",1,0.577322786428766,"P17302"
"GO:0002244","hematopoietic progenitor cell differentiation","BP",1,0.578083084017145,"P19525"
"GO:0006022","aminoglycan metabolic process","BP",1,0.578083084017145,"O60701"
"GO:0005681","spliceosomal complex","CC",1,0.579131880058817,"P17931"
"GO:0003206","cardiac chamber morphogenesis","BP",1,0.579588613038121,"A0A024R412"
"GO:0007219","Notch signaling pathway","BP",1,0.579588613038121,"P50281"
"GO:0035148","tube formation","BP",1,0.579588613038121,"O00592"
"GO:0005798","Golgi-associated vesicle","CC",1,0.580333892773664,"P17302"
"GO:0046488","phosphatidylinositol metabolic process","BP",1,0.580333892773664,"P47712"
"GO:0010212","response to ionizing radiation","BP",1,0.583422716665735,"Q70UQ0"
"GO:0050657","nucleic acid transport","BP",1,0.583422716665735,"Q14764"
"GO:0050658","RNA transport","BP",1,0.583422716665735,"Q14764"
"GO:0002285","lymphocyte activation involved in immune response","BP",1,0.583853937093701,"P17931"
"GO:0006475","internal protein amino acid acetylation","BP",1,0.583853937093701,"P40926"
"GO:0007519","skeletal muscle tissue development","BP",1,0.583853937093701,"Q03135"
"GO:0044450","microtubule organizing center part","CC",1,0.58486944294507,"Q7Z460"
"GO:0051236","establishment of RNA localization","BP",1,0.587182870037174,"Q14764"
"GO:0035257","nuclear hormone receptor binding","MF",1,0.588185516727927,"Q14192"
"GO:0140097","catalytic activity, acting on DNA","MF",1,0.589183786489149,"Q2NKX8"
"GO:0031301","integral component of organelle membrane","CC",1,0.589880973742199,"Q9UH62"
"GO:0042393","histone binding","MF",1,0.589880973742199,"P07711"
"GO:0048754","branching morphogenesis of an epithelial tube","BP",1,0.593133400114915,"P50281"
"GO:0051015","actin filament binding","MF",1,0.593133400114915,"A0A0A0MRM8"
"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP",1,0.594110012678521,"Q03135"
"GO:0038061","NIK/NF-kappaB signaling","BP",1,0.595082338927963,"P19525"
"GO:0015893","drug transport","BP",1,0.596777801248213,"P17302"
"GO:0009408","response to heat","BP",1,0.596777801248213,"P48506"
"GO:0010594","regulation of endothelial cell migration","BP",1,0.596777801248213,"A0A024R412"
"GO:0022900","electron transport chain","BP",1,0.596777801248213,"P51649"
"GO:0030177","positive regulation of Wnt signaling pathway","BP",1,0.596777801248213,"Q03135"
"GO:0043409","negative regulation of MAPK cascade","BP",1,0.596777801248213,"Q03135"
"GO:0099173","postsynapse organization","BP",1,0.596777801248213,"A0A024R412"
"GO:0007612","learning","BP",1,0.597731818909722,"P05556"
"GO:0008017","microtubule binding","MF",1,0.598681634077561,"Q7Z460"
"GO:0035265","organ growth","BP",1,0.600568715371072,"P17302"
"GO:0060538","skeletal muscle organ development","BP",1,0.600568715371072,"Q03135"
"GO:0008217","regulation of blood pressure","BP",1,0.604594180775971,"P17302"
"GO:0030324","lung development","BP",1,0.604594180775971,"P50281"
"GO:0051100","negative regulation of binding","BP",1,0.604594180775971,"Q03135"
"GO:0006413","translational initiation","BP",1,0.604611988966422,"P19525"
"GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","MF",1,0.604611988966422,"P10515"
"GO:0031345","negative regulation of cell projection organization","BP",1,0.604611988966422,"Q07954"
"GO:0071222","cellular response to lipopolysaccharide","BP",1,0.604611988966422,"P30530"
"GO:0055001","muscle cell development","BP",1,0.605528094293864,"P05556"
"GO:0008168","methyltransferase activity","MF",1,0.60855407059453,"O95671"
"GO:0050770","regulation of axonogenesis","BP",1,0.60855407059453,"Q07954"
"GO:0009127","purine nucleoside monophosphate biosynthetic process","BP",1,0.609151976580355,"P20839"
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","BP",1,0.609151976580355,"P20839"
"GO:0010565","regulation of cellular ketone metabolic process","BP",1,0.609443575842057,"Q03135"
"GO:0030323","respiratory tube development","BP",1,0.609443575842057,"P50281"
"GO:0043624","cellular protein complex disassembly","BP",1,0.609443575842057,"Q7Z460"
"GO:0071466","cellular response to xenobiotic stimulus","BP",1,0.610334900413227,"Q04828"
"GO:0007179","transforming growth factor beta receptor signaling pathway","BP",1,0.610919959700252,"Q03135"
"GO:0051147","regulation of muscle cell differentiation","BP",1,0.610919959700252,"P50281"
"GO:0006937","regulation of muscle contraction","BP",1,0.612916062276295,"Q03135"
"GO:0007416","synapse assembly","BP",1,0.612916062276295,"Q9Y4F1"
"GO:0070555","response to interleukin-1","BP",1,0.612916062276295,"P48506"
"GO:2001257","regulation of cation channel activity","BP",1,0.612916062276295,"Q03135"
"GO:0016052","carbohydrate catabolic process","BP",1,0.612916062276295,"P11216"
"GO:0016197","endosomal transport","BP",1,0.612916062276295,"O15075"
"GO:0048736","appendage development","BP",1,0.612916062276295,"P17302"
"GO:0060173","limb development","BP",1,0.612916062276295,"P17302"
"GO:0071219","cellular response to molecule of bacterial origin","BP",1,0.612916062276295,"P30530"
"GO:0070507","regulation of microtubule cytoskeleton organization","BP",1,0.613782049494508,"Q7Z460"
"GO:0031300","intrinsic component of organelle membrane","CC",1,0.614644152913813,"Q9UH62"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","BP",1,0.615199927863251,"Q7Z460"
"GO:0048639","positive regulation of developmental growth","BP",1,0.615199927863251,"Q07954"
"GO:1901136","carbohydrate derivative catabolic process","BP",1,0.616054033070879,"P07602"
"GO:0030308","negative regulation of cell growth","BP",1,0.618053997989365,"P17302"
"GO:0005840","ribosome","CC",1,0.618290122400795,"P19525"
"GO:0030595","leukocyte chemotaxis","BP",1,0.618290122400795,"P17931"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","BP",1,0.618290122400795,"Q07954"
"GO:0051427","hormone receptor binding","MF",1,0.619128680057549,"Q14192"
"GO:0044455","mitochondrial membrane part","CC",1,0.619659994312593,"Q9UH62"
"GO:0046890","regulation of lipid biosynthetic process","BP",1,0.619659994312593,"O75874"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","BP",1,0.620490735021741,"Q03135"
"GO:0050707","regulation of cytokine secretion","BP",1,0.623569715844824,"Q07954"
"GO:0016741","transferase activity, transferring one-carbon groups","MF",1,0.623776251941396,"O95671"
"GO:0048839","inner ear development","BP",1,0.623776251941396,"P07602"
"GO:0097223","sperm part","CC",1,0.623776251941396,"Q03135"
"GO:0006473","protein acetylation","BP",1,0.624588334684108,"P40926"
"GO:0050852","T cell receptor signaling pathway","BP",1,0.625396724673388,"P17931"
"GO:0006403","RNA localization","BP",1,0.625896268361508,"Q14764"
"GO:0042742","defense response to bacterium","BP",1,0.625896268361508,"P05161"
"GO:0001664","G protein-coupled receptor binding","MF",1,0.62767685062478,"P07602"
"GO:0006694","steroid biosynthetic process","BP",1,0.62767685062478,"Q53GQ0"
"GO:0032271","regulation of protein polymerization","BP",1,0.62767685062478,"Q7Z460"
"GO:0051897","positive regulation of protein kinase B signaling","BP",1,0.62767685062478,"P05556"
"GO:1905330","regulation of morphogenesis of an epithelium","BP",1,0.62767685062478,"Q7Z460"
"GO:0032869","cellular response to insulin stimulus","BP",1,0.628466262310918,"P48506"
"GO:0006814","sodium ion transport","BP",1,0.630034267060425,"Q9UNF1"
"GO:0009156","ribonucleoside monophosphate biosynthetic process","BP",1,0.630034267060425,"P20839"
"GO:0030662","coated vesicle membrane","CC",1,0.631894377790149,"A0A0A0MRM8"
"GO:0010952","positive regulation of peptidase activity","BP",1,0.63235941531708,"Q03135"
"GO:2000377","regulation of reactive oxygen species metabolic process","BP",1,0.63235941531708,"Q03135"
"GO:0017157","regulation of exocytosis","BP",1,0.633891753229178,"Q7Z460"
"GO:0061013","regulation of mRNA catabolic process","BP",1,0.633891753229178,"C9J6P4"
"GO:0030658","transport vesicle membrane","CC",1,0.634345590475477,"Q14643"
"GO:0061138","morphogenesis of a branching epithelium","BP",1,0.634345590475477,"P50281"
"GO:1902115","regulation of organelle assembly","BP",1,0.636163865141626,"P26038"
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP",1,0.641852174452569,"P08648"
"GO:1902749","regulation of cell cycle G2/M phase transition","BP",1,0.641852174452569,"Q7Z460"
"GO:0030017","sarcomere","CC",1,0.642582699870326,"O00151"
"GO:0010951","negative regulation of endopeptidase activity","BP",1,0.643309815256827,"P12111"
"GO:0006813","potassium ion transport","BP",1,0.643822586772535,"Q03135"
"GO:0007626","locomotory behavior","BP",1,0.643822586772535,"P07602"
"GO:0016746","transferase activity, transferring acyl groups","MF",1,0.643822586772535,"P10515"
"GO:0048705","skeletal system morphogenesis","BP",1,0.643822586772535,"P50281"
"GO:0060541","respiratory system development","BP",1,0.643822586772535,"P50281"
"GO:0005126","cytokine receptor binding","MF",1,0.644538956278358,"P08648"
"GO:0005085","guanyl-nucleotide exchange factor activity","MF",1,0.645251968448721,"Q9Y4F1"
"GO:0009124","nucleoside monophosphate biosynthetic process","BP",1,0.645961634977986,"P20839"
"GO:0050670","regulation of lymphocyte proliferation","BP",1,0.646667967520662,"P17931"
"GO:0003714","transcription corepressor activity","MF",1,0.647370977691541,"Q9NZU5"
"GO:0032944","regulation of mononuclear cell proliferation","BP",1,0.648070677065837,"P17931"
"GO:0071216","cellular response to biotic stimulus","BP",1,0.649527276503966,"P30530"
"GO:0019898","extrinsic component of membrane","CC",1,0.649527276503966,"Q9Y4F1"
"GO:0050679","positive regulation of epithelial cell proliferation","BP",1,0.649527276503966,"A0A024R412"
"GO:0071456","cellular response to hypoxia","BP",1,0.649527276503966,"Q96HE7"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",1,0.649527276503966,"Q03135"
"GO:0045665","negative regulation of neuron differentiation","BP",1,0.654176165976707,"Q07954"
"GO:0001649","osteoblast differentiation","BP",1,0.655201139543886,"P17302"
"GO:0001763","morphogenesis of a branching structure","BP",1,0.655201139543886,"P50281"
"GO:0032886","regulation of microtubule-based process","BP",1,0.655201139543886,"Q7Z460"
"GO:0050870","positive regulation of T cell activation","BP",1,0.655865340634887,"Q03135"
"GO:0002573","myeloid leukocyte differentiation","BP",1,0.655899908663003,"O00625"
"GO:0008022","protein C-terminus binding","MF",1,0.655899908663003,"O14907"
"GO:0098798","mitochondrial protein complex","CC",1,0.655899908663003,"P10515"
"GO:0045444","fat cell differentiation","BP",1,0.656557438930256,"Q96HE7"
"GO:1902905","positive regulation of supramolecular fiber organization","BP",1,0.658176623722507,"Q7Z460"
"GO:0070663","regulation of leukocyte proliferation","BP",1,0.664543554223032,"P17931"
"GO:0036294","cellular response to decreased oxygen levels","BP",1,0.665171099495165,"Q96HE7"
"GO:0046474","glycerophospholipid biosynthetic process","BP",1,0.666734228957803,"P47712"
"GO:0032872","regulation of stress-activated MAPK cascade","BP",1,0.667035453650954,"P19525"
"GO:0043583","ear development","BP",1,0.667035453650954,"P07602"
"GO:0044449","contractile fiber part","CC",1,0.667650846606274,"O00151"
"GO:0031669","cellular response to nutrient levels","BP",1,0.667945914011237,"P19525"
"GO:0035091","phosphatidylinositol binding","MF",1,0.667945914011237,"Q14643"
"GO:0032388","positive regulation of intracellular transport","BP",1,0.669161408432375,"P26038"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","BP",1,0.669161408432375,"P19525"
"GO:0034404","nucleobase-containing small molecule biosynthetic process","BP",1,0.670682847768069,"P20839"
"GO:0043543","protein acylation","BP",1,0.671280328479121,"P40926"
"GO:0043401","steroid hormone mediated signaling pathway","BP",1,0.671874860251156,"Q14192"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","BP",1,0.672466453399885,"Q03135"
"GO:0030016","myofibril","CC",1,0.673959672707158,"O00151"
"GO:0042277","peptide binding","MF",1,0.676339138363986,"Q07954"
"GO:0042623","ATPase activity, coupled","MF",1,0.679261515066912,"Q2NKX8"
"GO:0071560","cellular response to transforming growth factor beta stimulus","BP",1,0.679261515066912,"Q03135"
"GO:0033002","muscle cell proliferation","BP",1,0.67950387955142,"P17302"
"GO:0034504","protein localization to nucleus","BP",1,0.67950387955142,"O15075"
"GO:0050807","regulation of synapse organization","BP",1,0.680064271249373,"A0A024R412"
"GO:0046434","organophosphate catabolic process","BP",1,0.684112425268634,"O75874"
"GO:0051495","positive regulation of cytoskeleton organization","BP",1,0.684656442804053,"Q7Z460"
"GO:0050803","regulation of synapse structure or activity","BP",1,0.684874940590542,"A0A024R412"
"GO:0071559","response to transforming growth factor beta","BP",1,0.684874940590542,"Q03135"
"GO:0050851","antigen receptor-mediated signaling pathway","BP",1,0.685413326251306,"P17931"
"GO:0110053","regulation of actin filament organization","BP",1,0.685948962700005,"Q7Z460"
"GO:0140014","mitotic nuclear division","BP",1,0.688186264704584,"Q7Z460"
"GO:0032868","response to insulin","BP",1,0.690077069446342,"P48506"
"GO:0140098","catalytic activity, acting on RNA","MF",1,0.690077069446342,"J3KQ48"
"GO:0010001","glial cell differentiation","BP",1,0.691432872942578,"Q07954"
"GO:0051258","protein polymerization","BP",1,0.692778659669836,"Q7Z460"
"GO:0016054","organic acid catabolic process","BP",1,0.697083316931086,"P51649"
"GO:0046395","carboxylic acid catabolic process","BP",1,0.697083316931086,"P51649"
"GO:0045165","cell fate commitment","BP",1,0.699203676694739,"P05556"
"GO:0000086","G2/M transition of mitotic cell cycle","BP",1,0.700646311162246,"Q7Z460"
"GO:0045017","glycerolipid biosynthetic process","BP",1,0.700646311162246,"P47712"
"GO:0090596","sensory organ morphogenesis","BP",1,0.700646311162246,"P20908"
"GO:0045926","negative regulation of growth","BP",1,0.702723060558781,"P17302"
"GO:0051896","regulation of protein kinase B signaling","BP",1,0.704779108172884,"P05556"
"GO:0032412","regulation of ion transmembrane transporter activity","BP",1,0.705240014846097,"Q03135"
"GO:0009755","hormone-mediated signaling pathway","BP",1,0.707719305759003,"Q14192"
"GO:0097305","response to alcohol","BP",1,0.707719305759003,"P55809"
"GO:0060326","cell chemotaxis","BP",1,0.708167951769757,"P17931"
"GO:0060828","regulation of canonical Wnt signaling pathway","BP",1,0.712467113545276,"Q03135"
